path	size_bytes	mtime	git_status	file_type	sha256	classification	referenced_by	action	reason	canonical_path
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm60_hfprop_optimized_static.dir/link.txt	454	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_rank_2k_sm80_c1688tf32syr2k.dir/link.txt	1391	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv3d_sm80_h16816wgrad3d_optimized_static.dir/link.txt	476	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_symm_sm80_c1688tf32symm_static.dir/link.txt	857	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_s1688f16wgrad_optimized.dir/link.txt	978	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_swgrad_optimized.dir/link.txt	917	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm75_s1688fprop_optimized_f16_static.dir/link.txt	496	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_trmm_sm80_c1688tf32trmm.dir/link.txt	5787	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_s16816wgrad_optimized_bf16.dir/link.txt	1002	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm50_sfprop_optimized.dir/link.txt	917	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm75_i88128xorgemm_b1_static.dir/link.txt	419	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_rank_k_sm80_z884syrk_static.dir/link.txt	782	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_symm_sm80_s1688symm_static.dir/link.txt	793	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_s4_i16864fprop_optimized_s4_static.dir/link.txt	941	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm75_i8816gemm_u8.dir/link.txt	875	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_h16832spgemm.dir/link.txt	1314	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_bf16_s16816gemm_bf16_s8.dir/link.txt	963	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv3d_sm80_bf16_s16816dgrad3d_optimized_bf16_static.dir/link.txt	569	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_s1688gemm_static.dir/link.txt	777	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_s4_i16864gemm_s4_static.dir/link.txt	584	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_rank_2k_sm80_c1688her2k.dir/link.txt	1323	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_bf16_s16832spgemm_bf16.dir/link.txt	1484	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_i16864gemm_u4_static.dir/link.txt	394	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_h16816dgrad_optimized.dir/link.txt	1156	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_s16816gemm_planar_complex_f16.dir/link.txt	3979	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_cgemm_static.dir/link.txt	2153	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_symm_sm80_z884symm_static.dir/link.txt	768	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_rank_2k_sm80_c1688tf32her2k.dir/link.txt	1391	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_s16816fprop_fixed_channels_bf16_static.dir/link.txt	552	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_symm_sm80_d884symm_static.dir/link.txt	776	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm75_s1688gemm_planar_complex_array_f16.dir/link.txt	4244	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv3d_sm80_bf16_s16816dgrad3d_analytic_bf16.dir/link.txt	1038	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm70_f16_s884fprop_optimized_f16.dir/link.txt	1010	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv3d_sm80_f16_s16816dgrad3d_optimized_f16_static.dir/link.txt	553	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm60_hfprop_optimized.dir/link.txt	944	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_s16816gemm_bf16_s8_static.dir/link.txt	433	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm70_h884gemm_planar_complex_static.dir/link.txt	3155	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm50_cf32_cfprop_optimized_cf32_static.dir/link.txt	506	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_f16_s16816wgrad_optimized_f16.dir/link.txt	1026	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_rank_2k_sm80_d884syr2k.dir/link.txt	1310	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_s1688tf32dgrad_optimized_static.dir/link.txt	699	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_h16816gemm.dir/link.txt	1284	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_u4_i16864fprop_optimized_u4_static.dir/link.txt	941	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm80_h16816fprop_optimized.dir/link.txt	1156	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_symm_sm80_s1688tf32symm.dir/link.txt	1351	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_rank_k_sm80_c1688tf32herk.dir/link.txt	1361	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_symm_sm80_gz884symm.dir/link.txt	1271	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm75_s1688fprop_few_channels_f16_static.dir/link.txt	519	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm75_h1688gemm_planar_complex_static.dir/link.txt	3224	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm75_i8832fprop_optimized_s4_static.dir/link.txt	490	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv3d_sm80_s16816wgrad3d_optimized_f16.dir/link.txt	998	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_conv2d_sm75_h1688fprop_few_channels_static.dir/link.txt	487	1783157294	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
rotation_vicuna_realint4_review_bundle_20260706_141515/offrepo_quarot/source_subset/third-party/cutlass/tools/library/CMakeFiles/cutlass_library_gemm_sm80_bf16_s16816gemm_planar_complex_bf16_static.dir/link.txt	3807	1783157293	untracked	.txt	-	extracted-review-bundle	-	keep	uncompressed final review bundle (research asset)	-
