figure_stage,tensor,condition,dataset,prompt_id,turn,cycle_id,token_position,layer_id
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,2,0,1,73,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,2,0,1,88,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,2,0,1,103,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,0,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,14,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,29,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,44,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,58,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,73,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,88,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,2,0,1,103,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,0,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,1,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,2,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,3,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,5,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,6,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,7,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,2,0,1,9,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,0,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,1,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,2,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,3,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,5,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,6,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,7,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,2,0,1,9,4
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,0,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,12,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,24,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,36,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,48,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,60,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,72,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,0,84,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,0,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,12,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,24,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,36,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,48,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,60,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,72,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,0,84,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,0,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,12,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,24,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,36,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,48,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,60,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,72,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,0,84,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,0,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,12,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,24,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,36,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,48,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,60,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,72,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,0,84,-1
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,0,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,12,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,24,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,36,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,48,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,60,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,72,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,0,84,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,0,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,12,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,24,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,36,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,48,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,60,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,72,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,0,84,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,0,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,1,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,2,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,3,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,5,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,6,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,7,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,0,9,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,0,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,1,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,2,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,3,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,5,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,6,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,7,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,0,9,0
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,0,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,12,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,24,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,36,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,48,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,60,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,72,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,0,84,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,0,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,12,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,24,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,36,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,48,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,60,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,72,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,0,84,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,0,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,1,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,2,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,3,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,5,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,6,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,7,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,0,9,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,0,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,1,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,2,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,3,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,5,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,6,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,7,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,0,9,1
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,0,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,12,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,24,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,36,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,48,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,60,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,72,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,0,84,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,0,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,12,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,24,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,36,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,48,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,60,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,72,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,0,84,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,0,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,1,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,2,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,3,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,5,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,6,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,7,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,0,9,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,0,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,1,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,2,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,3,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,5,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,6,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,7,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,0,9,2
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,0,3
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,12,3
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,24,3
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,36,3
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,48,3
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,60,3
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,72,3
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,0,84,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,0,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,12,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,24,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,36,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,48,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,60,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,72,3
D,gsm8k__L3_vctx_cache_QON,QON,gsm8k,3,0,0,84,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,0,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,1,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,2,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,3,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,5,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,6,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,7,3
D,gsm8k__L3_kdr_cache_QON,QON,gsm8k,3,0,0,9,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,0,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,1,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,2,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,3,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,5,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,6,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,7,3
D,gsm8k__L3_vdr_cache_QON,QON,gsm8k,3,0,0,9,3
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,0,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,12,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,24,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,36,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,48,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,60,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,72,4
D,gsm8k__L4_kctx_cache_QON,QON,gsm8k,3,0,0,84,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,0,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,12,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,24,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,36,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,48,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,60,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,72,4
D,gsm8k__L4_vctx_cache_QON,QON,gsm8k,3,0,0,84,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,0,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,1,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,2,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,3,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,5,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,6,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,7,4
D,gsm8k__L4_kdr_cache_QON,QON,gsm8k,3,0,0,9,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,0,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,1,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,2,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,3,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,5,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,6,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,7,4
D,gsm8k__L4_vdr_cache_QON,QON,gsm8k,3,0,0,9,4
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,0,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,12,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,25,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,38,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,51,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,64,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,77,-1
C,gsm8k__Ht_before_RC,QON,gsm8k,3,0,1,90,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,0,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,12,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,25,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,38,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,51,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,64,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,77,-1
C,gsm8k__Ht_after_RC,QON,gsm8k,3,0,1,90,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,0,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,12,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,25,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,38,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,51,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,64,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,77,-1
C2,gsm8k__Ht_before_RC_A4dq,QON,gsm8k,3,0,1,90,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,0,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,12,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,25,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,38,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,51,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,64,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,77,-1
C2,gsm8k__Ht_after_RC_A4dq,QON,gsm8k,3,0,1,90,-1
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,0,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,12,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,25,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,38,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,51,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,64,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,77,0
D,gsm8k__L0_kctx_cache_QON,QON,gsm8k,3,0,1,90,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,0,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,12,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,25,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,38,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,51,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,64,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,77,0
D,gsm8k__L0_vctx_cache_QON,QON,gsm8k,3,0,1,90,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,0,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,1,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,2,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,3,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,5,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,6,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,7,0
D,gsm8k__L0_kdr_cache_QON,QON,gsm8k,3,0,1,9,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,0,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,1,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,2,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,3,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,5,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,6,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,7,0
D,gsm8k__L0_vdr_cache_QON,QON,gsm8k,3,0,1,9,0
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,0,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,12,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,25,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,38,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,51,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,64,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,77,1
D,gsm8k__L1_kctx_cache_QON,QON,gsm8k,3,0,1,90,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,0,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,12,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,25,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,38,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,51,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,64,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,77,1
D,gsm8k__L1_vctx_cache_QON,QON,gsm8k,3,0,1,90,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,0,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,1,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,2,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,3,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,5,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,6,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,7,1
D,gsm8k__L1_kdr_cache_QON,QON,gsm8k,3,0,1,9,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,0,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,1,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,2,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,3,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,5,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,6,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,7,1
D,gsm8k__L1_vdr_cache_QON,QON,gsm8k,3,0,1,9,1
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,0,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,12,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,25,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,38,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,51,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,64,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,77,2
D,gsm8k__L2_kctx_cache_QON,QON,gsm8k,3,0,1,90,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,0,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,12,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,25,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,38,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,51,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,64,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,77,2
D,gsm8k__L2_vctx_cache_QON,QON,gsm8k,3,0,1,90,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,0,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,1,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,2,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,3,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,5,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,6,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,7,2
D,gsm8k__L2_kdr_cache_QON,QON,gsm8k,3,0,1,9,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,0,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,1,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,2,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,3,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,5,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,6,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,7,2
D,gsm8k__L2_vdr_cache_QON,QON,gsm8k,3,0,1,9,2
D,gsm8k__L3_kctx_cache_QON,QON,gsm8k,3,0,1,0,3
